Airline_Code,Airline_ID,Airline_Name,Destination_Airport,Destination_Airport_ID,Source_Airport,Source_Airport_ID
,1047,eurowings,WAW,90711,ADB,40146
,1953,SunExpress,HEL,56332,ADB,40146
,1161,Pegasus Airlines,VIE,88773,ADB,40146
,819,Aegean Airlines,MAD,67652,ADB,40146
,1755,Turkish Airlines,LUX,66328,ADB,40146
,1047,eurowings,LIS,65747,ADB,40146
,1368,Lufthansa,TLL,84316,ADB,40146
,819,Aegean Airlines,OTP,73184,ADB,40146
,1161,Pegasus Airlines,ARN,40830,ADB,40146
,1953,SunExpress,CPH,45336,ADB,40146
,1161,Pegasus Airlines,TIA,84161,ADB,40146
,1368,Lufthansa,JNB,61362,ADB,40146
,1050,easyJet,RAK,79179,ADB,40146
,1161,Pegasus Airlines,BEG,42503,ADB,40146
,1161,Pegasus Airlines,SJJ,81914,ADB,40146
,1953,SunExpress,MXP,68768,ADB,40146
,1161,Pegasus Airlines,BLQ,42849,ADB,40146
,1161,Pegasus Airlines,PRN,75390,ADB,40146
,1161,Pegasus Airlines,BUD,43268,ADB,40146
,1755,Turkish Airlines,MLA,68177,ADB,40146
,819,Aegean Airlines,ATH,40920,ADB,40146
,1033,Aer Lingus,DUB,47874,ADB,40146
,1161,Pegasus Airlines,AMS,40595,ADB,40146
,1953,SunExpress,OSL,73132,ADB,40146
,1746,Tuifly.be,BRU,43141,ADB,40146
,1161,Pegasus Airlines,CRL,45436,ADB,40146
,819,Aegean Airlines,SOF,82150,ADB,40146
,1161,Pegasus Airlines,BSL,43180,ADB,40146
,1161,Pegasus Airlines,GVA,54833,ADB,40146
,1161,Pegasus Airlines,IEV,58646,ADB,40146
,819,Aegean Airlines,CDG,44759,ADB,40146
,1953,SunExpress,SXB,82578,ADB,40146
,1755,Turkish Airlines,VNO,89023,ADB,40146
,105,Thomas Cook Airlines,LGW,65655,ADB,40146
,1755,Turkish Airlines,LJU,65797,ADB,40146
,1161,Pegasus Airlines,PRG,75383,ADB,40146
,1047,eurowings,CGN,44910,ADB,40146
,1755,Turkish Airlines,KSC,63907,ADB,40146
,1760,TAP Portugal,CCS,44723,ADB,40146
,1755,Turkish Airlines,AKL,40492,ADB,40146
,1329,Kenya Airways,BKK,42795,ADD,40148
,1044,Ethiopian Airlines,SIN,81870,ADD,40148
,1329,Kenya Airways,COO,45295,ADD,40148
,1328,ASKY Airlines,BGF,42598,ADD,40148
,1329,Kenya Airways,NBO,70015,ADD,40148
,1329,Kenya Airways,BJM,42749,ADD,40148
,1044,Ethiopian Airlines,OUA,73217,ADD,40148
,1329,Kenya Airways,LUN,66318,ADD,40148
,1035,Emirates,MNL,68284,ADD,40148
,1755,Turkish Airlines,IST,59316,ADD,40148
,1098,flydubai,DMM,47501,ADD,40148
,1718,Saudia,JED,60932,ADD,40148
,1126,Gulf Air,BAH,42312,ADD,40148
,1718,Saudia,AMM,40589,ADD,40148
,1718,Saudia,KUL,64012,ADD,40148
,1044,Ethiopian Airlines,HKG,56615,ADD,40148
,1618,Qatar Airways,PNH,75192,ADD,40148
,1044,Ethiopian Airlines,DOH,47592,ADD,40148
,241,South African Airways,GBE,53877,ADD,40148
,1044,Ethiopian Airlines,FIH,51912,ADD,40148
,1044,Ethiopian Airlines,DLA,47441,ADD,40148
,1044,Ethiopian Airlines,HRE,56949,ADD,40148
,1044,Ethiopian Airlines,KGL,63340,ADD,40148
,1044,Ethiopian Airlines,BKO,42799,ADD,40148
,1329,Kenya Airways,JIB,61122,ADD,40148
,1035,Emirates,LAD,65348,ADD,40148
,1427,EgyptAir,CAI,44617,ADD,40148
,1044,Ethiopian Airlines,ABJ,40058,ADD,40148
,1044,Ethiopian Airlines,BZV,43526,ADD,40148
,1044,Ethiopian Airlines,PNR,75202,ADD,40148
,1328,ASKY Airlines,LBV,65414,ADD,40148
,1044,Ethiopian Airlines,GDQ,53985,ADD,40148
,241,South African Airways,MSU,68533,ADD,40148
,1427,EgyptAir,ALG,40535,ADD,40148
,1044,Ethiopian Airlines,KWI,64105,ADD,40148
,1044,Ethiopian Airlines,TLV,84326,ADD,40148
,1098,flydubai,MCT,67764,ADD,40148
,1368,Lufthansa,KEF,63238,ADD,40148
,1035,Emirates,GIG,54215,ADD,40148
,1793,United,MEX,67864,ADD,40148
,1098,flydubai,MHD,67988,ADD,40148
,1035,Emirates,LCA,65441,ADD,40148
,1098,flydubai,DXB,48018,ADD,40148
,1098,flydubai,EBL,49276,ADD,40148
,1618,Qatar Airways,JFK,60987,ADD,40148
,1329,Kenya Airways,SYD,82628,ADD,40148
,1329,Kenya Airways,LLW,65895,ADD,40148
,1329,Kenya Airways,MPM,68381,ADD,40148
,1098,flydubai,SKP,81968,ADD,40148
,1044,Ethiopian Airlines,PEK,74763,ADD,40148
,1329,Kenya Airways,CAN,44622,ADD,40148
,1098,flydubai,FRU,52357,ADD,40148
,1098,flydubai,ASB,40866,ADD,40148
,1044,Ethiopian Airlines,BOM,42989,ADD,40148
,1098,flydubai,DEL,47116,ADD,40148
,1098,flydubai,MLE,68181,ADD,40148
,1044,Ethiopian Airlines,ICN,58542,ADD,40148
,1098,flydubai,ALA,40529,ADD,40148
,1098,flydubai,GYD,54980,ADD,40148
,1098,flydubai,DAC,46915,ADD,40148
,1035,Emirates,HND,56756,ADD,40148
,1098,flydubai,KTM,63965,ADD,40148
,1368,Lufthansa,PTY,75497,ADD,40148
,1098,flydubai,TBS,83843,ADD,40148
,1098,flydubai,EVN,50238,ADD,40148
,1098,flydubai,SKT,81972,ADD,40148
,1098,flydubai,HRI,56953,ADD,40148
,1098,flydubai,SVX,82504,ADD,40148
,1098,flydubai,KBL,63100,ADD,40148
,1044,Ethiopian Airlines,TNR,84418,ADD,40148
,1427,EgyptAir,TUN,84750,ADD,40148
,1618,Qatar Airways,HEL,56332,ADD,40148
,1035,Emirates,VIE,88773,ADD,40148
,1035,Emirates,MAD,67652,ADD,40148
,1368,Lufthansa,LUX,66328,ADD,40148
,1368,Lufthansa,LIS,65747,ADD,40148
,1044,Ethiopian Airlines,ARN,40830,ADD,40148
,1427,EgyptAir,CPH,45336,ADD,40148
,1329,Kenya Airways,DAR,46930,ADD,40148
,1044,Ethiopian Airlines,WDH,90840,ADD,40148
,1044,Ethiopian Airlines,NIM,70349,ADD,40148
,1044,Ethiopian Airlines,LOS,66035,ADD,40148
,1044,Ethiopian Airlines,KRT,63876,ADD,40148
,1044,Ethiopian Airlines,SEZ,81690,ADD,40148
,1044,Ethiopian Airlines,NDJ,70106,ADD,40148
,1329,Kenya Airways,DKR,47410,ADD,40148
,1044,Ethiopian Airlines,LFW,65607,ADD,40148
,241,South African Airways,JNB,61362,ADD,40148
,1035,Emirates,CMN,45198,ADD,40148
,1329,Kenya Airways,EBB,49266,ADD,40148
,1098,flydubai,BEG,42503,ADD,40148
,1098,flydubai,SJJ,81914,ADD,40148
,1035,Emirates,FCO,51631,ADD,40148
,1427,EgyptAir,BUD,43268,ADD,40148
,1035,Emirates,ZAG,97607,ADD,40148
,1035,Emirates,ATH,40920,ADD,40148
,1035,Emirates,DUB,47874,ADD,40148
,1329,Kenya Airways,AMS,40595,ADD,40148
,1035,Emirates,OSL,73132,ADD,40148
,1368,Lufthansa,RIX,79576,ADD,40148
,1044,Ethiopian Airlines,BRU,43141,ADD,40148
,1098,flydubai,SOF,82150,ADD,40148
,1035,Emirates,ZRH,98424,ADD,40148
,1098,flydubai,IEV,58646,ADD,40148
,1044,Ethiopian Airlines,CDG,44759,ADD,40148
,1368,Lufthansa,VNO,89023,ADD,40148
,1329,Kenya Airways,LHR,65698,ADD,40148
,1368,Lufthansa,LJU,65797,ADD,40148
,1098,flydubai,PRG,75383,ADD,40148
,1035,Emirates,FRA,52337,ADD,40148
,1098,flydubai,BTS,43235,ADD,40148
,1329,Kenya Airways,FNA,52145,ADD,40148
,1044,Ethiopian Airlines,SSG,82343,ADD,40148
,1793,United,GCM,53933,ADD,40148
,1044,Ethiopian Airlines,HGA,56417,ADD,40148
,1098,flydubai,ASM,40877,ADD,40148
,838,Air France,SCL,81580,ADD,40148
,851,Alaska Airlines,FAI,51529,ADK,40155
,1281,Jetstar,BKK,42795,ADL,40156
,1281,Jetstar,SIN,81870,ADL,40156
,1713,Singapore Airlines,TPE,84501,ADL,40156
,1281,Jetstar,SGN,81774,ADL,40156
,1618,Qatar Airways,NBO,70015,ADL,40156
,1281,Jetstar,MNL,68284,ADL,40156
,1713,Singapore Airlines,IST,59316,ADL,40156
,1618,Qatar Airways,AHB,40338,ADL,40156
,1618,Qatar Airways,BAH,42312,ADL,40156
,1281,Jetstar,DPS,47651,ADL,40156
,1281,Jetstar,KUL,64012,ADL,40156
,1281,Jetstar,HKG,56615,ADL,40156
,1713,Singapore Airlines,RGN,79470,ADL,40156
,1713,Singapore Airlines,VTE,89301,ADL,40156
,1713,Singapore Airlines,BWN,43374,ADL,40156
,288,Etihad Airways,DOH,47592,ADL,40156
,1044,Ethiopian Airlines,ADD,40148,ADL,40156
,1804,SriLankan Airlines,KWI,64105,ADL,40156
,1618,Qatar Airways,MCT,67764,ADL,40156
,1482,Air New Zealand,PPT,75300,ADL,40156
,1482,Air New Zealand,RAR,79186,ADL,40156
,1606,Qantas,NOU,70645,ADL,40156
,1482,Air New Zealand,EZE,50421,ADL,40156
,1281,Jetstar,AKL,40492,ADL,40156
,1825,Virgin Australia,NAN,69966,ADL,40156
,1618,Qatar Airways,LCA,65441,ADL,40156
,1606,Qantas,DXB,48018,ADL,40156
,1618,Qatar Airways,BEY,42521,ADL,40156
,1618,Qatar Airways,NJF,70390,ADL,40156
,1281,Jetstar,HNL,56764,ADL,40156
,1825,Virgin Australia,APW,40743,ADL,40156
,1419,Air Mauritius,MRU,68485,ADL,40156
,1482,Air New Zealand,TBU,83845,ADL,40156
,1825,Virgin Australia,VLI,88921,ADL,40156
,1281,Jetstar,AVV,41030,ADL,40156
,1618,Qatar Airways,MPM,68381,ADL,40156
,952,Cathay Pacific,PEK,74763,ADL,40156
,954,China Southern,CAN,44622,ADL,40156
,954,China Southern,DEL,47116,ADL,40156
,1804,SriLankan Airlines,MLE,68181,ADL,40156
,1618,Qatar Airways,GYD,54980,ADL,40156
,1281,Jetstar,NRT,70788,ADL,40156
,1416,Malaysia Airlines,KTM,63965,ADL,40156
,1618,Qatar Airways,TBS,83843,ADL,40156
,1713,Singapore Airlines,CMB,45186,ADL,40156
,954,China Southern,SVO,82495,ADL,40156
,1384,Swiss,WAW,90711,ADL,40156
,1618,Qatar Airways,TUN,84750,ADL,40156
,1618,Qatar Airways,HEL,56332,ADL,40156
,1384,Swiss,VIE,88773,ADL,40156
,1713,Singapore Airlines,BCN,42414,ADL,40156
,1618,Qatar Airways,OTP,73184,ADL,40156
,1713,Singapore Airlines,CPH,45336,ADL,40156
,1618,Qatar Airways,JRO,61567,ADL,40156
,1618,Qatar Airways,WDH,90840,ADL,40156
,1618,Qatar Airways,KRT,63876,ADL,40156
,288,Etihad Airways,SEZ,81690,ADL,40156
,1713,Singapore Airlines,JNB,61362,ADL,40156
,1618,Qatar Airways,CMN,45198,ADL,40156
,1618,Qatar Airways,BEG,42503,ADL,40156
,1713,Singapore Airlines,MXP,68768,ADL,40156
,1618,Qatar Airways,ZAG,97607,ADL,40156
,1618,Qatar Airways,ATH,40920,ADL,40156
,288,Etihad Airways,DUB,47874,ADL,40156
,1713,Singapore Airlines,AMS,40595,ADL,40156
,288,Etihad Airways,BRU,43141,ADL,40156
,1618,Qatar Airways,SOF,82150,ADL,40156
,1713,Singapore Airlines,ZRH,98424,ADL,40156
,288,Etihad Airways,LHR,65698,ADL,40156
,1713,Singapore Airlines,FRA,52337,ADL,40156
,241,South African Airways,HRE,56949,ADL,40156
,1713,Singapore Airlines,TLL,84316,ADL,40156
,1755,Turkish Airlines,LJU,65797,ADL,40156
,954,China Southern,FRU,52357,ADL,40156
,851,Alaska Airlines,ANC,40627,ADQ,40161
,851,Alaska Airlines,YVR,96322,ADQ,40161
,981,Condor,POZ,75258,ADQ,40161
,981,Condor,GVA,54833,ADQ,40161
,1234,IranAir,THR,84130,ADU,40165
,854,Avianca,CUZ,45594,ADZ,40170
,259,VivaColombia,CTG,45527,ADZ,40170
,941,Copa,EZE,50421,ADZ,40170
,941,Copa,CCS,44723,ADZ,40170
,941,Copa,VVI,89401,ADZ,40170
,854,Avianca,MVD,68660,ADZ,40170
,941,Copa,GIG,54215,ADZ,40170
,854,Avianca,YYZ,96474,ADZ,40170
,854,Avianca,CUN,45582,ADZ,40170
,941,Copa,MIA,68033,ADZ,40170
,854,Avianca,SJU,81925,ADZ,40170
,941,Copa,GUA,54785,ADZ,40170
,941,Copa,SDQ,81633,ADZ,40170
,941,Copa,MGA,67937,ADZ,40170
,941,Copa,HAV,56150,ADZ,40170
,941,Copa,SJO,81919,ADZ,40170
,941,Copa,PTY,75497,ADZ,40170
,854,Avianca,BZE,43509,ADZ,40170
,343,Amaszonas,ASU,40885,AEP,40208
,1361,LATAM Airlines Group,UIO,86479,AEP,40208
,850,Aerolineas Argentinas,VVI,89401,AEP,40208
,1107,GOL Linhas Aéreas,PUJ,75530,AEP,40208
,838,Air France,COO,45295,AEP,40208
,1687,S7 Airlines,SIN,81870,AER,40210
,1687,S7 Airlines,SGN,81774,AER,40210
,288,Etihad Airways,MNL,68284,AER,40210
,1755,Turkish Airlines,IST,59316,AER,40210
,1687,S7 Airlines,AMM,40589,AER,40210
,1755,Turkish Airlines,CGK,44907,AER,40210
,288,Etihad Airways,KUL,64012,AER,40210
,288,Etihad Airways,HKG,56615,AER,40210
,1687,S7 Airlines,DOH,47592,AER,40210
,1035,Emirates,YYZ,96474,AER,40210
,1687,S7 Airlines,IKA,58913,AER,40210
,1687,S7 Airlines,LCA,65441,AER,40210
,1687,S7 Airlines,DXB,48018,AER,40210
,1755,Turkish Airlines,MIA,68033,AER,40210
,1687,S7 Airlines,TIV,84182,AER,40210
,1687,S7 Airlines,URC,86899,AER,40210
,1687,S7 Airlines,LBD,65396,AER,40210
,1687,S7 Airlines,ASB,40866,AER,40210
,288,Etihad Airways,DEL,47116,AER,40210
,1687,S7 Airlines,ICN,58542,AER,40210
,1193,Uzbekistan Airways,TAS,83795,AER,40210
,1687,S7 Airlines,URA,86897,AER,40210
,1687,S7 Airlines,NRT,70788,AER,40210
,1352,Pobeda,CSY,45497,AER,40210
,1812,UTair,VIE,88773,AER,40210
,1687,S7 Airlines,ALC,40531,AER,40210
,288,Etihad Airways,SEZ,81690,AER,40210
,1755,Turkish Airlines,BEG,42503,AER,40210
,1352,Pobeda,BGY,42617,AER,40210
,1687,S7 Airlines,KIV,63446,AER,40210
,1687,S7 Airlines,DBV,46982,AER,40210
,1687,S7 Airlines,KGS,63347,AER,40210
,1687,S7 Airlines,DUB,47874,AER,40210
,1755,Turkish Airlines,AMS,40595,AER,40210
,1812,UTair,RIX,79576,AER,40210
,1687,S7 Airlines,BRU,43141,AER,40210
,1687,S7 Airlines,BOJ,42986,AER,40210
,1755,Turkish Airlines,KBP,63104,AER,40210
,881,British Airways,MRS,68483,AER,40210
,1755,Turkish Airlines,LGW,65655,AER,40210
,1812,UTair,MSQ,68529,AER,40210
,1352,Pobeda,FMM,52109,AER,40210
,1352,Pobeda,BTS,43235,AER,40210
,288,Etihad Airways,CMB,45186,AER,40210
,1782,Ural Airlines,TBS,83843,AER,40210
,1812,UTair,EVN,50238,AER,40210
,1687,S7 Airlines,SIP,81872,AER,40210
,288,Etihad Airways,SYD,82628,AER,40210
,1755,Turkish Airlines,CAI,44617,AER,40210
,1001,Norwegian,JFK,60987,AES,40211
,1001,Norwegian,BKK,42795,AES,40211
,1324,KLM,TPE,84501,AES,40211
,1001,Norwegian,AYT,41172,AES,40211
,1324,KLM,DMM,47501,AES,40211
,1324,KLM,CGK,44907,AES,40211
,1324,KLM,KUL,64012,AES,40211
,1324,KLM,HKG,56615,AES,40211
,1324,KLM,TLV,84326,AES,40211
,1324,KLM,BOG,42983,AES,40211
,1324,KLM,AEP,40208,AES,40211
,1001,Norwegian,KEF,63238,AES,40211
,1324,KLM,GYE,54981,AES,40211
,1324,KLM,GIG,54215,AES,40211
,1081,Icelandair,YVR,96322,AES,40211
,1324,KLM,MEX,67864,AES,40211
,1001,Norwegian,LCA,65441,AES,40211
,1324,KLM,DXB,48018,AES,40211
,1001,Norwegian,TIV,84182,AES,40211
,1324,KLM,AUA,40961,AES,40211
,1324,KLM,CUR,45586,AES,40211
,838,Air France,HAV,56150,AES,40211
,1324,KLM,ICN,58542,AES,40211
,1324,KLM,ALA,40529,AES,40211
,1324,KLM,KIX,63448,AES,40211
,1324,KLM,PTY,75497,AES,40211
,1324,KLM,TBS,83843,AES,40211
,1914,Wizz Air,GDN,53982,AES,40211
,1001,Norwegian,HEL,56332,AES,40211
,1001,Norwegian,VIE,88773,AES,40211
,1001,Norwegian,ALC,40531,AES,40211
,1324,KLM,LUX,66328,AES,40211
,1001,Norwegian,FAO,51535,AES,40211
,1001,Norwegian,TLL,84316,AES,40211
,838,Air France,OTP,73184,AES,40211
,1001,Norwegian,ARN,40830,AES,40211
,1001,Norwegian,CPH,45336,AES,40211
,1324,KLM,JRO,61567,AES,40211
,1324,KLM,TIA,84161,AES,40211
,1324,KLM,JNB,61362,AES,40211
,1001,Norwegian,RAK,79179,AES,40211
,1001,Norwegian,BEG,42503,AES,40211
,1001,Norwegian,SJJ,81914,AES,40211
,1001,Norwegian,PSA,75425,AES,40211
,1001,Norwegian,PRN,75390,AES,40211
,1001,Norwegian,BUD,43268,AES,40211
,1001,Norwegian,PUY,75545,AES,40211
,1446,Novair,SPU,82213,AES,40211
,1001,Norwegian,MLA,68177,AES,40211
,1001,Norwegian,HER,56338,AES,40211
,1707,SAS,DUB,47874,AES,40211
,1001,Norwegian,AMS,40595,AES,40211
,1001,Norwegian,OSL,73132,AES,40211
,1001,Norwegian,RIX,79576,AES,40211
,1707,SAS,BRU,43141,AES,40211
,1001,Norwegian,BOJ,42986,AES,40211
,1001,Norwegian,GVA,54833,AES,40211
,838,Air France,KBP,63104,AES,40211
,1001,Norwegian,ORY,73097,AES,40211
,1914,Wizz Air,KUN,64014,AES,40211
,1707,SAS,LHR,65698,AES,40211
,838,Air France,LJU,65797,AES,40211
,1001,Norwegian,PRG,75383,AES,40211
,1001,Norwegian,SXF,82582,AES,40211
,1324,KLM,MNL,68284,AES,40211
,1324,KLM,SCL,81580,AES,40211
,1324,KLM,EBB,49266,AES,40211
,1707,SAS,FAE,51525,AES,40211
,422,Wright Air Service,FAI,51529,AET,40212
,850,Aerolineas Argentinas,AEP,40208,AFA,40241
,850,Aerolineas Argentinas,BCN,42414,AFA,40241
,850,Aerolineas Argentinas,SCL,81580,AFA,40241
,852,Royal Air Maroc,NBO,70015,AGA,40289
,838,Air France,IST,59316,AGA,40289
,288,Etihad Airways,JED,60932,AGA,40289
,852,Royal Air Maroc,DOH,47592,AGA,40289
,838,Air France,FIH,51912,AGA,40289
,852,Royal Air Maroc,CAI,44617,AGA,40289
,838,Air France,LBV,65414,AGA,40289
,852,Royal Air Maroc,ACC,40099,AGA,40289
,852,Royal Air Maroc,ALG,40535,AGA,40289
,288,Etihad Airways,KWI,64105,AGA,40289
,1001,Norwegian,TLV,84326,AGA,40289
,838,Air France,GRU,54661,AGA,40289
,852,Royal Air Maroc,YUL,96268,AGA,40289
,838,Air France,CUN,45582,AGA,40289
,288,Etihad Airways,AUH,40968,AGA,40289
,838,Air France,BEY,42521,AGA,40289
,288,Etihad Airways,PEK,74763,AGA,40289
,838,Air France,DEL,47116,AGA,40289
,852,Royal Air Maroc,SVO,82495,AGA,40289
,1001,Norwegian,KRK,63867,AGA,40289
,1001,Norwegian,HEL,56332,AGA,40289
,1047,eurowings,VIE,88773,AGA,40289
,852,Royal Air Maroc,LIS,65747,AGA,40289
,1001,Norwegian,ARN,40830,AGA,40289
,1001,Norwegian,CPH,45336,AGA,40289
,288,Etihad Airways,SEZ,81690,AGA,40289
,288,Etihad Airways,JNB,61362,AGA,40289
,852,Royal Air Maroc,CMN,45198,AGA,40289
,1755,Turkish Airlines,BEG,42503,AGA,40289
,1050,easyJet,FCO,51631,AGA,40289
,1001,Norwegian,BUD,43268,AGA,40289
,1050,easyJet,DBV,46982,AGA,40289
,838,Air France,ATH,40920,AGA,40289
,1190,transavia,AMS,40595,AGA,40289
,1001,Norwegian,OSL,73132,AGA,40289
,1001,Norwegian,RIX,79576,AGA,40289
,1746,Tuifly.be,BRU,43141,AGA,40289
,1050,easyJet,SOF,82150,AGA,40289
,1047,eurowings,GVA,54833,AGA,40289
,838,Air France,KBP,63104,AGA,40289
,1190,transavia,ORY,73097,AGA,40289
,6,Thomson Airways,MAN,67662,AGA,40289
,1050,easyJet,LJU,65797,AGA,40289
,1001,Norwegian,PRG,75383,AGA,40289
,1047,eurowings,DUS,47891,AGA,40289
,1050,easyJet,PFO,74815,AGA,40289
,852,Royal Air Maroc,GIB,54210,AGA,40289
,288,Etihad Airways,ISB,59298,AGA,40289
,1050,easyJet,LUX,66328,AGA,40289
,1755,Turkish Airlines,TBS,83843,AGA,40289
,838,Air France,RUH,80136,AGF,40294
,838,Air France,FNA,52145,AGF,40294
,838,Air France,ABJ,40058,AGF,40294
,838,Air France,ALG,40535,AGF,40294
,838,Air France,CAY,44633,AGF,40294
,838,Air France,LIM,65741,AGF,40294
,838,Air France,BOG,42983,AGF,40294
,838,Air France,EZE,50421,AGF,40294
,838,Air France,GRU,54661,AGF,40294
,838,Air France,MEX,67864,AGF,40294
,838,Air France,IKA,58913,AGF,40294
,838,Air France,BOM,42989,AGF,40294
,838,Air France,NRT,70788,AGF,40294
,838,Air France,FDF,51670,AGF,40294
,838,Air France,EVN,50238,AGF,40294
,838,Air France,VIE,88773,AGF,40294
,838,Air France,ARN,40830,AGF,40294
,838,Air France,JNB,61362,AGF,40294
,838,Air France,ZAG,97607,AGF,40294
,838,Air France,DUB,47874,AGF,40294
,838,Air France,AMS,40595,AGF,40294
,838,Air France,OSL,73132,AGF,40294
,838,Air France,KBP,63104,AGF,40294
,838,Air France,PRG,75383,AGF,40294
,838,Air France,DUS,47891,AGF,40294
,1707,SAS,IST,59316,AGH,40296
,1707,SAS,KEF,63238,AGH,40296
,1707,SAS,EWR,50290,AGH,40296
,1707,SAS,LED,65540,AGH,40296
,1707,SAS,KRK,63867,AGH,40296
,1707,SAS,HEL,56332,AGH,40296
,1707,SAS,LUX,66328,AGH,40296
,1707,SAS,LIS,65747,AGH,40296
,1750,BRA,MXX,68776,AGH,40296
,1707,SAS,LIN,65742,AGH,40296
,1707,SAS,SPU,82213,AGH,40296
,1707,SAS,ATH,40920,AGH,40296
,1707,SAS,SNN,82110,AGH,40296
,1707,SAS,AMS,40595,AGH,40296
,1707,SAS,OSL,73132,AGH,40296
,1707,SAS,RIX,79576,AGH,40296
,1707,SAS,BRU,43141,AGH,40296
,1707,SAS,ZRH,98424,AGH,40296
,1707,SAS,CDG,44759,AGH,40296
,1707,SAS,VNO,89023,AGH,40296
,1707,SAS,LHR,65698,AGH,40296
,1707,SAS,PRG,75383,AGH,40296
,1707,SAS,DUS,47891,AGH,40296
,1707,SAS,SIN,81870,AGH,40296
,1707,SAS,FAE,51525,AGH,40296
,1707,SAS,YYZ,96474,AGH,40296
,1707,SAS,VIE,88773,AGH,40296
,857,Finnair,MSQ,68529,AGH,40296
,1001,Norwegian,BKK,42795,AGP,40304
,1755,Turkish Airlines,SIN,81870,AGP,40304
,1755,Turkish Airlines,SGN,81774,AGP,40304
,838,Air France,COO,45295,AGP,40304
,838,Air France,OUA,73217,AGP,40304
,858,Alitalia,MNL,68284,AGP,40304
,858,Alitalia,BAH,42312,AGP,40304
,852,Royal Air Maroc,DOH,47592,AGP,40304
,1324,KLM,KGL,63340,AGP,40304
,838,Air France,FNA,52145,AGP,40304
,1755,Turkish Airlines,CAI,44617,AGP,40304
,1760,TAP Portugal,ABJ,40058,AGP,40304
,838,Air France,BZV,43526,AGP,40304
,7,Vueling Airlines,BJL,42748,AGP,40304
,1760,TAP Portugal,ACC,40099,AGP,40304
,858,Alitalia,KWI,64105,AGP,40304
,1001,Norwegian,TLV,84326,AGP,40304
,838,Air France,CAY,44633,AGP,40304
,1218,Iberia,LIM,65741,AGP,40304
,1218,Iberia,BOG,42983,AGP,40304
,1760,TAP Portugal,CCS,44723,AGP,40304
,389,Primera Air,KEF,63238,AGP,40304
,1218,Iberia,SCL,81580,AGP,40304
,881,British Airways,BDA,42449,AGP,40304
,1763,Air Transat,YUL,96268,AGP,40304
,1760,TAP Portugal,MEX,67864,AGP,40304
,858,Alitalia,IKA,58913,AGP,40304
,1001,Norwegian,DXB,48018,AGP,40304
,7,Vueling Airlines,BEY,42521,AGP,40304
,1755,Turkish Airlines,BGW,42615,AGP,40304
,1816,Air Europa,JFK,60987,AGP,40304
,1001,Norwegian,BOS,42995,AGP,40304
,838,Air France,MRU,68485,AGP,40304
,1760,TAP Portugal,MPM,68381,AGP,40304
,1218,Iberia,PUJ,75530,AGP,40304
,1755,Turkish Airlines,SKP,81968,AGP,40304
,881,British Airways,BGI,42601,AGP,40304
,1324,KLM,CUR,45586,AGP,40304
,1816,Air Europa,HAV,56150,AGP,40304
,1218,Iberia,PVG,75575,AGP,40304
,1687,S7 Airlines,OSS,73139,AGP,40304
,1687,S7 Airlines,ASB,40866,AGP,40304
,858,Alitalia,MLE,68181,AGP,40304
,288,Etihad Airways,DAC,46915,AGP,40304
,1717,Aeroflot,NRT,70788,AGP,40304
,288,Etihad Airways,KTM,63965,AGP,40304
,881,British Airways,SJO,81919,AGP,40304
,858,Alitalia,KHI,63385,AGP,40304
,288,Etihad Airways,CMB,45186,AGP,40304
,7,Vueling Airlines,TUN,84750,AGP,40304
,1001,Norwegian,HEL,56332,AGP,40304
,1047,eurowings,VIE,88773,AGP,40304
,7,Vueling Airlines,PMI,75145,AGP,40304
,1760,TAP Portugal,LIS,65747,AGP,40304
,1001,Norwegian,TLL,84316,AGP,40304
,1914,Wizz Air,CLJ,45146,AGP,40304
,1001,Norwegian,ARN,40830,AGP,40304
,7,Vueling Airlines,CPH,45336,AGP,40304
,288,Etihad Airways,DAR,46930,AGP,40304
,288,Etihad Airways,KRT,63876,AGP,40304
,1755,Turkish Airlines,CPT,45348,AGP,40304
,174,Air Arabia Maroc,TNG,84407,AGP,40304
,1755,Turkish Airlines,EBB,49266,AGP,40304
,7,Vueling Airlines,BEG,42503,AGP,40304
,1001,Norwegian,PRN,75390,AGP,40304
,1687,S7 Airlines,KIV,63446,AGP,40304
,7,Vueling Airlines,MLA,68177,AGP,40304
,1707,SAS,ATH,40920,AGP,40304
,1707,SAS,DUB,47874,AGP,40304
,1522,TUI.nl,AMS,40595,AGP,40304
,1001,Norwegian,TRF,84598,AGP,40304
,1001,Norwegian,RIX,79576,AGP,40304
,1707,SAS,FAE,51525,AGP,40304
,1760,TAP Portugal,BRU,43141,AGP,40304
,1050,easyJet,SOF,82150,AGP,40304
,7,Vueling Airlines,ZRH,98424,AGP,40304
,2034,Monarch,LGW,65655,AGP,40304
,7,Vueling Airlines,MSQ,68529,AGP,40304
,1050,easyJet,LJU,65797,AGP,40304
,1515,Czech Airlines,PRG,75383,AGP,40304
,881,British Airways,POS,75251,AGP,40304
,1324,KLM,WDH,90840,AGP,40304
,1755,Turkish Airlines,WLG,91223,AGP,40304
,838,Air France,GUM,54797,AGP,40304
,841,Air India,HJR,56578,AGR,40306
,841,Air India,BKK,42795,AGR,40306
,841,Air India,SIN,81870,AGR,40306
,841,Air India,HKG,56615,AGR,40306
,841,Air India,DXB,48018,AGR,40306
,841,Air India,JFK,60987,AGR,40306
,841,Air India,KTM,63965,AGR,40306
